lnwage,educ
5.4542518,9
5.9524941,12
5.6648951,8
6.1347742,14
5.9524941,12
6.1755872,14
5.1708121,14
5.8471608,12
5.9524941,14
5.5732541,14
6.7408152,0
5.9919639,12
6.9078512,12
6.4830189,12
6.306591,20
7.2934179,19
4.8741689,12
7.2740002,16
6.1739941,12
7.2740002,16
5.9524941,15
6.4040222,12
4.0895252,11
6.5942292,12
6.4224038,12
5.7844658,12
6.047781,15
6.0922232,12
7.1760931,16
6.9639359,12
6.328115,12
6.1755872,16
6.2147999,12
6.4066582,12
6.8518968,11
6.3578758,15
6.8686352,19
6.2888951,17
7.2740002,18
6.099144,9
6.8686352,12
6.5539608,16
5.729413,9
6.0238161,12
6.4682059,17
6.6230512,18
5.94698,12
6.3578758,10
6.1755872,12
7.2740002,17
6.165628,12
6.047781,16
6.1137252,12
6.512002,16
6.4283738,19
6.2913909,12
6.1835299,12
6.1941972,10
5.6648951,20
4.5669489,19
6.2917538,12
6.5222402,17
6.7061329,12
6.0922232,12
6.0922232,19
6.3239799,12
5.9524941,12
7.2740002,16
5.729413,14
5.8471608,15
6.1347742,12
6.7632852,12
5.4317889,16
6.865304,17
5.5610662,12
6.567565,19
6.378655,12
6.1773939,12
6.3678522,19
5.9524941,12
6.3612032,12
6.2232251,9
6.3906598,12
6.6258259,16
6.5312419,14
7.1309991,12
5.9524941,9
5.9917049,14
7.2299109,16
5.6351471,14
6.7178278,12
6.848434,18
6.567565,16
5.8195982,12
6.4224038,18
7.2244959,16
5.9524941,14
5.9012141,12
6.5191188,6
6.689528,14
6.580986,12
6.2948432,12
5.3548608,12
4.9667368,10
6.274508,12
6.3906598,10
6.8686352,15
6.4804778,12
6.5942292,16
6.030952,10
6.2086382,10
5.790019,12
4.2661948,12
6.7934961,13
6.1953859,16
5.6648951,12
6.4224038,16
6.0957789,12
6.0012722,12
7.2050781,15
6.8686352,18
5.9524941,17
6.2277899,12
5.3548608,11
6.7178278,17
6.6919169,17
5.9801021,16
6.1347742,18
6.7939191,16
6.4531708,17
7.2740002,16
6.0012722,12
6.3239799,16
6.4151912,12
5.729413,15
6.7178278,16
6.3906598,13
6.2689381,12
6.2147999,13
6.2888951,16
6.9639359,12
6.1755872,18
6.4224038,16
6.6124802,20
7.0509391,16
7.2740002,16
6.3578758,19
5.9524941,12
6.2148581,16
6.3954859,16
5.4172111,14
7.1309762,16
6.300962,16
6.4828081,12
6.2719522,12
6.0939598,12
5.6648951,12
5.9524941,12
6.1755872,12
6.06042,12
7.2332468,20
6.0012722,17
6.8686352,16
7.2740002,14
5.4418349,11
6.4483109,17
5.9389048,12
5.5218449,12
7.0170412,16
6.7178278,16
6.1347742,16
6.3578758,14
6.512002,17
6.3632011,9
5.9012141,12
7.2740002,16
5.8582902,6
6.2888951,13
6.0271192,12
6.1755872,12
5.9524941,10
7.2740002,13
5.8471608,12
5.7387409,12
5.9524941,9
5.9322958,12
5.9673791,16
5.678793,7
6.3483181,11
6.3306661,16
6.519928,12
6.4054351,19
6.1635342,12
6.2525339,12
5.7449379,12
6.4129858,10
5.5959258,12
6.1166978,7
6.2147999,14
6.203197,12
6.4830189,16
5.9524941,11
6.6072998,12
6.0297532,12
6.0870018,16
5.3548608,12
5.723145,12
6.1895471,12
6.1755872,12
5.9820452,18
5.8863821,12
5.0888872,20
5.9322958,12
5.8256388,10
5.9524941,12
5.94698,10
6.7178278,16
5.9424462,8
5.6648951,10
6.1500702,12
6.3101459,18
6.2817268,17
6.3444548,17
5.8292398,12
4.6061311,15
5.6648951,12
6.2525339,12
5.4810562,16
6.2086291,14
6.0922232,12
6.3802919,12
6.2147999,12
5.0365782,14
4.0567889,9
5.8189979,17
5.790019,17
5.8471608,12
5.4418349,12
6.279459,7
5.9960208,20
5.790019,14
4.9173102,13
3.167583,14
4.607667,12
6.1755872,17
6.3578758,12
5.517993,15
5.8471608,17
5.6514769,12
6.2147999,16
4.6064191,8
6.1755872,15
5.9116821,14
5.061255,12
6.214941,12
5.9012141,14
5.8471608,10
5.0365782,12
5.729413,18
5.6801071,8
6.2147999,15
6.5942292,20
5.6648951,12
5.9014769,16
5.790019,17
6.0432258,20
5.0039458,12
6.4652171,18
6.0012722,10
6.1183939,15
4.9031358,12
5.9372721,12
6.3578758,12
5.4826398,13
5.9373841,12
5.2595968,12
5.0034671,13
5.6240869,13
6.512002,13
6.0012722,12
6.6655612,20
5.061255,12
4.749104,11
6.0012722,14
6.3632441,18
6.2888951,14
5.7418308,12
7.2740002,14
6.1095252,12
6.047781,12
6.1347742,12
6.4224038,12
6.0577288,16
6.047781,12
6.3578758,12
5.4418349,17
6.2342219,12
5.916358,16
6.163578,13
5.5626831,13
5.8189979,13
5.719996,0
6.5024462,12
5.7999659,7
5.6648951,12
6.2243681,18
5.3411369,12
6.4531708,14
6.549293,12
6.1347742,20
5.4418349,9
6.3578758,12
5.7041159,12
6.9078512,12
6.047781,12
6.1755872,16
5.2187948,16
7.0902162,12
6.214808,20
6.2525339,12
5.7041159,12
5.729413,12
5.4418349,5
5.6648951,13
6.3282938,12
6.9820418,10
5.09127,19
5.4418349,6
6.6455159,19
5.4418349,12
5.4418349,12
5.1542921,12
5.9012141,13
5.9424462,12
6.1013098,13
6.1347742,14
5.5595722,12
5.2645822,15
5.839355,12
6.09829,12
6.6036568,12
6.5942292,16
6.9639359,16
6.337676,12
7.051023,11
5.5218449,10
5.8126941,13
5.998889,12
5.7781882,12
3.1429911,12
6.4682059,16
6.8686352,16
6.3668342,12
6.2525339,16
7.2740002,8
5.5595722,12
3.7008269,12
5.4418349,12
6.1349821,12
6.2525339,12
6.3578758,12
5.6648951,10
6.8686352,20
5.8471608,14
6.0119171,16
4.9031358,12
6.4830189,13
6.4830189,16
6.1739941,12
5.98737,14
6.3970962,12
6.4366741,12
6.2147999,14
6.1116409,12
5.3992929,12
5.4418349,12
6.1755872,12
5.6633081,7
6.1755872,12
6.0922232,12
6.3578758,12
6.8686352,12
6.3410711,20
3.5470719,8
6.0012722,12
6.0922232,12
6.1755872,12
6.0012722,12
6.0922232,11
6.397346,16
4.8299789,12
6.1755872,16
6.2148161,16
5.790019,14
6.047781,13
7.2740002,18
4.6064191,12
5.4418349,16
5.6648951,19
6.512002,16
5.97718,18
5.6446991,16
5.386023,9
6.5401688,16
6.3239799,12
6.6702061,20
5.729413,12
6.210948,13
6.4224038,15
6.2888951,16
6.1347742,16
7.0509391,14
6.1347742,16
7.260644,12
5.902791,12
5.4418349,7
5.9524941,12
6.2148461,12
6.5839138,12
9.1700392,10
6.7255592,16
5.1549158,4
6.1953859,16
5.9197898,12
5.8471608,12
6.1755872,12
5.5218449,11
5.9624419,16
6.0697389,20
6.827817,14
5.308363,12
5.768621,13
5.6419749,8
4.8291469,12
5.4746108,12
5.9509931,12
5.0853381,4
5.4418349,12
6.1723828,12
5.7054482,4
4.2022018,16
4.0960102,4
5.5218449,9
6.3545871,14
6.1347742,14
5.9524941,7
6.0922232,10
5.8189979,12
6.0922232,9
5.2276058,3
5.8094549,6
5.7710218,12
5.4746108,12
5.9524941,12
6.1755872,13
5.0627618,15
5.7185278,19
6.8171358,16
6.1755872,18
5.4418349,12
6.6455159,15
4.0567889,12
5.6721988,16
5.1542921,12
6.0045991,12
5.5669489,9
5.5654778,12
5.927259,9
5.790019,11
4.7688899,12
6.2525339,14
6.1347742,16
6.0657959,12
6.3578758,20
5.6806779,7
5.9524941,12
4.829083,8
5.2270899,8
4.9640541,13
5.9277592,12
5.4731712,12
5.4418349,13
5.9206319,14
5.3548608,12
6.4224038,16
6.1755872,13
6.2148352,12
6.4363661,14
6.1192398,14
5.2595968,12
5.6648951,12
6.0007958,15
5.6514769,9
5.9524941,13
5.6392441,17
6.1755872,12
4.749104,14
5.4418349,14
5.729413,12
5.790019,11
5.9220419,12
6.1017408,12
4.9031358,9
4.9091249,5
4.8293128,9
5.6648951,8
6.2148252,19
5.2595968,17
6.7061329,18
6.081315,20
3.4453471,17
6.7632852,14
6.7632852,18
5.8582082,17
6.5401688,16
6.512002,20
6.6455159,18
4.6073418,3
6.7178278,16
5.8471608,18
5.7297249,12
5.3034182,10
5.5256829,13
5.807507,14
6.0012722,14
7.313776,12
6.0012722,20
5.9942112,20
6.0870018,14
5.442667,12
5.9012141,12
6.0312858,12
5.4418349,12
5.6648951,12
5.790019,11
5.6893449,8
6.8346672,16
6.5024571,12
5.2501521,12
5.7092161,13
4.1664662,7
5.4418349,16
4.3599091,5
5.1542921,9
6.3505158,16
4.5669489,15
6.1486821,17
5.8665791,18
6.3906598,19
5.7041988,12
5.997695,18
6.4380851,8
5.704103,16
5.445991,20
5.296874,10
5.9012141,13
5.9524941,12
5.4786339,12
5.8471608,12
6.3834028,12
5.4826398,12
4.871799,3
6.1401749,12
5.9524941,12
5.6648951,3
5.6648951,12
6.4224038,12
4.3634729,11
5.6514769,12
4.749104,12
5.5057378,12
6.0702491,12
5.8292279,7
5.5218449,9
5.9636512,12
5.0559959,4
5.5959258,11
5.9524941,12
5.2595968,12
6.4224038,12
4.9031358,3
6.4531708,12
6.6204062,16
5.7066631,14
6.1095252,8
5.7976351,12
6.3239799,16
5.2579288,14
3.1429911,12
5.2093811,7
5.8275309,10
6.2064171,6
6.567565,16
6.2888951,18
5.9266481,7
5.888505,18
6.567565,16
6.512002,14
6.7880831,16
5.2137151,12
5.927259,16
6.144309,2
6.192245,16
4.5669489,16
5.6648951,10
6.1347742,16
6.4830189,16
5.5959258,15
5.2995672,12
6.0922232,12
5.6976738,18
5.6612229,9
7.1207709,20
6.5059848,16
6.2977819,16
5.4113879,14
6.827817,13
5.790019,11
6.2708788,12
6.1651349,12
5.9524941,12
6.2147999,16
8.0080328,19
6.5401688,12
5.8745532,9
5.0365782,6
4.2107019,12
5.4458132,12
5.5412641,13
5.4418349,12
5.790019,13
5.8609509,12
6.6908422,7
5.4148178,9
5.9700642,12
5.2595968,7
6.047781,18
6.6202011,16
6.1347742,14
6.8686352,12
6.1755872,16
5.9012141,15
6.0922232,12
6.3757129,14
6.2525339,12
5.496932,15
6.4531708,15
6.567565,18
6.0922232,14
6.141417,12
6.2525339,12
5.6648951,13
5.4418349,12
5.3879299,12
6.1755872,12
5.6648951,12
7.2740002,12
6.154192,14
6.289073,12
5.6628938,5
5.830359,16
5.6648951,9
5.790019,12
6.2148299,8
6.0922232,12
5.3548608,3
6.0922232,12
6.3766942,12
5.6648951,10
7.2740002,14
3.2532771,7
5.9524941,12
4.9643421,6
6.047781,10
5.0365782,9
5.4762888,9
5.8471608,8
6.7632852,14
5.790019,17
5.9791288,12
5.6240869,12
5.8471608,12
6.512002,12
5.6976738,13
6.1755872,12
6.7068391,17
5.9373841,16
5.3808718,7
5.8791351,12
5.9012141,12
6.6029201,9
5.4882221,20
5.5218768,19
6.0012722,14
5.4418349,12
5.5625291,12
6.047781,9
5.8086619,13
6.551218,10
5.6648951,12
6.4224038,12
5.5063472,12
6.3578758,12
5.4418349,12
6.1659989,20
6.006022,12
5.5864158,9
6.0613222,16
4.151948,12
7.2740002,20
6.2147999,12
5.991715,19
6.2525339,13
5.729413,12
6.8361149,16
5.3992929,12
6.6455159,14
3.6521561,12
5.062223,12
5.6781359,12
4.3601551,16
5.581542,12
6.228694,10
5.8985791,12
5.3475652,8
5.2595968,12
5.7449379,10
6.1516471,9
7.2050781,18
6.2167211,5
4.9898319,14
4.969162,12
5.2595968,8
6.1755872,12
6.0012722,12
5.6648951,10
5.4418349,5
5.684691,15
6.08743,16
6.1347742,12
5.1542921,14
4.7152309,7
5.9012141,13
5.2595968,13
5.9917049,12
6.999651,12
5.8920388,12
6.0012722,12
4.749104,8
6.2665071,12
6.0922232,11
6.1755872,12
6.150403,12
5.6648951,10
6.2781239,16
6.0012722,9
6.1347742,12
5.9012141,11
6.0922232,12
6.4788942,12
5.6886039,19
5.7405958,12
5.793623,5
5.784121,14
5.193512,10
6.032537,16
5.7634258,11
5.4418349,12
6.0012722,16
5.9524941,12
5.49541,12
5.0365782,12
5.8964672,12
5.0365782,7
5.86694,6
6.054575,15
7.2740002,16
6.6033959,19
6.3772941,19
7.1309762,16
6.2615452,17
6.243607,12
5.7041159,15
5.4422512,14
6.214941,10
6.3483181,12
6.214808,14
6.907887,13
5.9215269,12
6.2888951,12
5.2187948,16
5.9781551,12
6.2888951,12
4.847362,7
4.8293128,12
6.3291378,8
5.5959258,13
5.8471608,13
5.8189979,12
5.3992929,12
5.714304,12
5.7185278,13
6.9819531,20
6.113903,13
5.5476532,12
6.0852442,16
5.3728719,14
5.7583561,15
5.4418349,12
6.1347742,10
5.8948798,12
4.5669489,9
6.047781,12
5.5251279,12
5.704103,12
5.8745532,18
6.1755872,14
6.0012722,12
6.3818541,16
6.6128249,18
6.0012722,11
6.9819531,16
6.5902748,16
6.6455159,13
6.3990111,19
6.8257308,12
6.6455159,20
5.9001608,15
6.1755872,16
7.2740002,18
6.1347742,14
6.3332448,12
5.6246939,12
6.6702061,18
5.9524941,14
5.9796162,14
5.610106,9
5.9917769,12
7.31322,16
7.1309762,16
6.2525339,16
7.2740002,18
6.2147999,16
7.083807,16
6.6455159,16
6.0599771,16
5.9524941,10
5.8471608,17
6.1755872,20
5.729413,12
6.047781,16
4.5669489,14
6.047781,14
5.9524941,12
6.2888951,12
6.0119171,16
5.8665791,12
6.1755872,14
3.490077,12
7.2740002,16
4.749104,12
6.6455159,10
5.927259,20
6.2766829,12
5.0367861,12
6.2888951,12
6.2766829,17
5.8582902,12
6.238452,12
5.3365211,12
5.9012141,12
5.6296248,0
5.3396392,12
5.1261368,13
6.1347742,12
6.383462,18
5.9467292,12
5.2595968,12
4.749104,11
5.2595968,16
5.1542921,9
5.949861,8
6.0814338,12
5.537107,14
5.5218449,12
5.3940821,12
5.2655759,12
5.9467292,10
6.2147999,12
5.6715369,13
6.2525339,12
5.790019,12
5.8471608,12
5.9524941,12
5.3548608,8
3.51898,12
5.3399391,9
4.3440552,12
6.1755872,12
5.3548608,10
5.5476532,12
4.3032851,12
6.306591,12
5.991715,11
6.5942292,12
6.1755872,12
5.7225862,18
5.2270899,7
6.4224038,13
5.6648951,12
6.3906598,12
4.1212239,12
6.2888951,12
4.0567889,12
6.2525339,12
6.29282,16
5.9524941,12
5.8126941,16
6.328115,12
5.1739869,10
5.8471608,12
5.9738998,11
5.5222301,16
6.6455159,12
6.1723828,12
5.8189979,12
6.1654658,14
5.3548608,12
6.63345,12
5.9524941,12
5.6310048,12
5.8745532,18
6.047781,17
5.34338,12
5.4945641,12
5.9524941,12
5.5959258,12
5.9012141,17
5.404511,10
6.2035861,12
6.1755872,12
6.1755872,11
6.199748,12
5.9524941,15
5.9012141,12
6.1553888,15
5.9524941,18
5.991715,16
3.6951101,7
7.2050781,12
6.2556968,10
6.1347742,16
6.0116911,12
6.1000171,12
6.4707031,14
6.657937,16
6.3239799,12
6.6455159,19
5.9524941,14
6.7061329,12
6.1137252,19
5.2685518,9
5.7613859,16
5.7041159,14
6.1894879,13
6.1264071,20
6.4224038,17
6.1949148,12
6.4195881,14
7.2740002,12
6.1755872,12
6.2888951,17
6.2147999,12
5.884233,12
5.9524941,8
6.7632852,14
5.3940821,12
5.790019,9
6.0036502,12
5.729413,19
6.1755872,15
6.1347742,16
6.1755872,18
5.729413,10
6.6007199,7
6.1763868,20
6.6943002,16
6.0572228,16
6.3578758,9
6.047781,12
6.2147999,16
5.4921908,8
6.164731,16
6.4976158,12
5.729413,13
4.181757,12
5.830359,12
5.7662148,14
6.1566119,12
5.9927659,12
5.9524941,12
6.0878668,12
6.4224038,12
5.4418349,14
6.1137252,12
6.1755872,12
5.790019,8
5.9524941,16
5.790019,14
5.5812688,3
4.483654,8
6.5401688,12
1.468359,12
6.3861341,12
6.1347742,8
6.2491951,12
5.6648951,12
5.84938,12
6.1755872,10
7.2740002,15
5.8343048,12
5.903841,12
6.047781,11
5.4418349,12
6.0935259,9
6.1137252,12
5.729413,11
5.8782029,18
3.8934851,10
6.0834908,12
6.0012722,12
5.3817568,16
6.5915952,12
6.2147999,12
6.2888951,18
6.2888951,17
6.0275831,12
6.4589109,14
6.047781,12
6.0720248,12
4.3440552,12
5.5829902,12
5.1542921,9
6.0971379,10
3.732198,12
6.3016682,12
5.7488308,11
6.1513,12
5.790019,12
6.1707768,13
6.4403481,16
5.925643,12
6.0154529,12
6.02107,12
5.9897799,12
6.047781,14
6.0657959,13
6.0952611,16
6.3119569,12
5.3992929,10
6.1444001,9
6.4791889,12
5.9803739,8
6.1755872,12
7.614325,12
5.4953542,12
6.1347742,14
6.3578758,20
6.0491438,12
6.1238742,7
6.0012722,12
6.4483109,20
6.3906598,12
6.047781,10
6.6649342,14
6.793056,12
6.1052709,4
6.1591392,12
5.9820452,10
6.4599042,17
6.0922232,12
6.1369171,11
6.1347742,14
5.5866938,12
6.1347742,12
6.4428158,14
6.1541638,12
6.827817,12
6.9078512,14
6.5401688,17
6.6455159,16
6.047781,13
6.827817,13
6.6202011,16
5.9524941,12
6.2150249,12
6.0593572,8
6.3483481,16
6.4379048,18
6.4830189,12
6.512002,16
5.8471608,16
6.0012722,12
6.4224038,12
5.522294,8
6.4630289,6
6.5345578,10
6.085681,14
6.2525339,13
6.0922232,9
6.1347742,15
5.5220861,9
6.0870018,12
5.981256,10
5.8471608,15
6.368154,9
6.374402,12
5.8319492,12
6.1755872,12
6.2632151,13
6.3906598,10
6.5820522,14
6.9078512,16
6.673614,14
6.738811,19
6.3906598,11
6.6202011,10
5.9271822,12
6.7199192,15
6.4224038,14
6.163578,10
6.3578758,12
6.5942292,19
5.729413,12
3.6521561,8
6.4750471,11
6.3906598,12
6.3410711,14
6.4129858,12
6.2525339,12
6.1347742,12
6.567565,12
6.3578758,12
6.3611412,12
6.1347742,13
5.729413,10
6.105608,9
6.047781,14
6.6953249,12
6.5401688,13
5.9851952,12
6.8686352,10
6.3970962,16
6.3578758,12
5.517221,11
5.9824958,12
5.8155651,12
6.3545871,16
6.2888951,12
6.8094301,14
6.3243241,12
6.1755872,12
6.4540792,20
6.024797,12
6.1755872,12
6.6847682,16
6.3578758,12
5.9314489,12
6.0922232,9
6.0881271,12
6.1835542,12
6.472589,12
5.9524941,8
6.0922232,12
6.047781,16
6.1096439,12
6.2525339,11
6.7934899,15
6.6455159,15
6.0405951,11
5.6755018,12
6.4891758,12
6.3580418,10
6.1742029,12
6.3864579,12
6.567565,12
6.3239799,16
7.0170412,16
6.047781,13
7.2740002,20
7.2740002,16
5.9917049,12
7.2442989,19
7.2740002,16
6.512002,15
6.5401688,20
6.5401688,14
6.2853169,17
6.4771652,18
6.6702061,18
6.0056858,12
6.4559488,14
6.5132618,20
5.6648951,12
5.7702718,14
6.1347742,16
6.3225279,13
5.9398718,12
4.9498501,14
6.6072998,17
6.512002,12
6.2148161,12
6.3578758,12
6.7632852,14
6.0012722,12
6.1755872,17
5.9864039,12
5.9524941,12
6.1347742,12
6.1347742,16
5.7092161,12
5.790019,12
6.5539608,12
6.551259,12
6.0702491,13
6.512002,12
5.0759549,11
5.9634309,12
6.3578758,15
6.526185,12
6.0922232,12
5.8799419,11
6.3578758,13
5.4418349,12
5.790019,12
5.250308,8
5.2595968,8
5.4418349,12
5.4612532,12
6.3030772,12
6.5942292,16
5.9524941,12
6.047781,16
5.6351471,11
5.6976738,20
5.6648951,13
6.551218,12
3.2238629,12
5.5640049,12
5.6976738,12
5.9514942,12
5.6648951,9
6.1755872,12
6.0834908,12
5.6702118,12
5.6648951,12
5.4708252,12
6.6455159,18
6.7539001,20
5.9189458,12
6.3735981,18
6.3578758,17
5.8471608,12
6.4224038,20
6.0007958,12
7.31322,13
6.4224038,13
7.2740002,16
5.729413,14
5.5959258,16
5.8471608,16
5.9116821,12
5.940424,12
5.5218768,9
6.3239799,8
6.2838831,12
6.7852621,18
7.1309762,14
5.6941528,12
5.6356821,11
5.8827772,8
6.0012722,11
5.426651,11
6.6085968,18
5.9001608,13
5.7870741,13
6.512002,16
5.9012141,12
5.1122389,9
3.873282,12
6.047781,16
6.1693778,11
6.1347742,12
5.5959258,6
6.39709,12
5.0853381,12
6.3578758,16
5.8471608,12
5.1542921,19
5.729413,20
5.7728181,9
4.9031358,12
6.2167211,16
5.9220419,12
6.047781,12
6.0922232,12
6.6888099,16
7.2740002,20
5.8095598,8
6.047781,12
6.4224038,9
6.3578758,12
5.784121,12
6.589458,12
5.8045321,20
6.3578758,10
5.5032191,12
6.1953859,10
5.8471608,13
6.3239799,12
6.163517,13
5.5959258,10
6.7895999,15
5.3870502,8
5.9273429,15
5.6648951,10
6.2391129,12
3.282212,14
7.2740002,19
5.9322958,12
6.3578758,15
5.7787828,18
5.9012141,12
6.0878668,17
4.2107019,12
6.5401688,8
5.7559252,14
6.1683631,12
5.729413,12
6.2224622,14
4.388257,12
6.3906598,17
6.0922232,10
5.5959258,4
6.214808,8
5.998889,13
5.9815602,20
4.9760699,8
5.4418349,13
6.056829,12
5.790019,9
6.8389411,17
5.729413,8
5.5218768,6
6.0922232,20
5.2595968,12
5.0960011,12
5.9524941,12
5.263587,8
5.8471608,8
6.3034291,17
6.2888951,4
5.5218449,14
6.1755872,11
6.2917538,12
7.2740002,12
5.9524941,8
4.8458509,12
4.0567889,12
5.9012141,7
5.0365782,5
5.9454708,13
4.8741689,12
5.4418349,5
5.2595968,12
5.9713311,16
5.6460581,12
5.8621712,18
5.9171348,12
5.518765,6
4.160984,6
4.8496838,8
4.7240639,8
4.5669489,8
6.047781,20
5.1238499,12
4.6061311,4
5.0365782,13
6.512002,12
6.077147,12
5.5218449,16
5.9524941,12
5.9012141,12
5.9353518,8
6.1347742,16
6.0878668,12
5.6433382,7
5.9524941,16
6.290678,12
6.1755872,12
5.9012141,11
5.5300598,12
5.940434,6
6.2752328,12
5.9974561,11
5.9705849,6
5.6715369,12
5.2418938,6
5.1376739,10
5.8177061,12
6.347827,12
5.5595722,12
5.9215269,10
4.6064191,12
5.6648951,12
5.9271822,12
5.8745532,12
5.8246951,10
6.8671422,13
6.4818268,16
6.1376858,12
5.8471608,12
5.1318312,7
5.5218449,12
5.2595968,7
5.3548608,12
5.9524941,3
5.9524941,0
5.7041159,12
5.712399,12
5.5218449,8
5.166214,12
5.9235868,12
5.8094549,12
5.2595968,13
6.047781,12
5.8046141,14
5.729413,9
6.3578758,16
6.0418558,16
5.2793889,14
5.3548608,10
5.0853381,8
6.1347742,12
6.0012722,10
-0.73236799,10
5.120409,2
5.540132,14
5.9012141,12
5.5218449,15
6.802506,15
6.162302,12
5.2595968,12
5.9524941,14
5.784133,14
5.3548608,13
6.2788458,13
5.729413,12
5.5959258,10
5.6715369,18
6.3148842,19
6.1347742,16
7.2050781,16
6.8686352,12
5.729413,14
5.7923679,7
5.407948,12
5.2595968,12
6.0523829,12
7.0837269,14
5.790019,12
6.047781,18
6.1553888,16
6.203197,14
5.940434,14
5.9137731,19
5.5573478,12
9.1593103,13
6.9833798,16
5.278625,4
6.047781,11
6.0768919,12
5.5218449,12
5.704103,12
6.4847822,19
5.6648951,8
5.4418349,14
5.0853381,9
6.1871181,18
6.907948,12
4.9052749,14
6.775651,20
6.4559488,13
6.0607352,9
5.794127,13
6.292459,13
6.328115,18
7.2442989,18
5.729413,16
6.4224038,12
5.7716212,12
1.849111,14
5.615344,12
5.790019,10
6.4408441,12
6.1755872,13
5.8471608,17
6.306047,17
6.3239799,12
6.0702491,14
6.3578758,15
6.2147999,11
6.0922232,12
6.5148978,18
5.790019,12
6.1272469,12
5.5987921,10
5.6648951,12
5.8620458,12
6.6268449,12
6.2515831,12
6.8884349,13
6.0294361,12
6.081315,19
5.3178372,11
6.6943002,14
5.8471608,12
6.301897,12
3.429635,12
5.308363,20
1.701245,12
6.1303449,18
5.8471608,11
6.163517,12
5.97718,16
5.5959258,12
6.2917538,12
5.784121,12
6.040493,12
6.3887229,14
5.9307652,14
6.3861341,11
5.743681,11
6.0391092,15
6.0012722,12
5.9524941,12
5.9524941,13
6.2147999,16
5.5408859,8
6.4830189,12
5.9524941,14
4.7883248,12
5.426651,16
4.4103708,18
6.0509572,11
5.9918218,9
5.8770938,12
6.2525339,14
6.3906598,16
6.2888951,13
5.8415918,10
5.6648951,16
6.0309262,14
6.3578758,11
6.4129858,17
6.1755872,10
5.9075079,12
7.0509391,16
6.2220802,14
5.2394042,12
5.8471608,18
6.5942292,17
5.9524941,14
6.047781,12
6.6455159,15
6.9880052,14
6.1553888,12
5.6318779,11
6.1755872,12
7.2740002,17
6.4283738,18
6.047781,12
6.047781,12
5.9524941,9
5.7362618,12
5.7601752,12
6.0012722,12
6.038651,12
5.9524941,10
5.9489889,12
5.6648951,12
5.9524941,20
5.729413,12
5.9524941,10
6.6514969,20
6.512002,16
6.4437342,19
6.0922232,12
6.6702061,16
5.8471608,12
5.9524941,8
6.215569,12
3.404525,12
4.921524,8
6.242485,13
6.0012722,12
6.2147999,12
4.829083,14
6.5401688,16
6.0640092,16
6.6455159,16
5.790019,12
7.122324,17
6.131444,16
6.3578758,12
6.054575,14
6.6020832,20
6.3906598,12
5.537107,15
5.995543,12
5.9607191,12
6.1755872,12
6.1755872,12
5.6648951,4
5.5218449,12
6.512002,16
6.329824,12
6.1347742,13
5.5218449,12
5.9394121,12
5.854939,12
6.2525339,12
6.2942371,12
5.729413,9
6.3970962,16
5.4418349,12
6.2917538,20
5.2595968,12
5.1542921,8
4.6175928,8
5.6648951,12
6.4224038,10
5.942987,9
5.8959379,12
6.4531708,12
6.3578758,12
6.7408152,12
7.2740002,12
5.940434,12
6.02069,12
6.1546078,9
6.1521192,12
5.9524941,8
6.3628621,12
6.567565,12
6.3239799,11
6.2525339,10
6.2383618,12
6.3133669,12
5.3010912,14
6.5401688,12
5.3548608,8
6.1755872,12
5.116621,17
6.253274,15
5.2187948,10
5.6648951,12
6.2525339,14
5.7418308,12
6.3578758,12
5.6648951,10
5.790019,12
6.806766,14
5.5772109,9
5.8415918,12
5.9271822,12
6.2147999,12
5.8471608,18
6.0607352,10
6.08393,12
6.320219,12
6.6455159,12
6.3578758,20
5.7213802,14
5.8471608,13
5.9820452,12
6.1739941,16
5.6385598,12
5.8745532,12
5.9272041,8
6.047781,12
5.075799,8
5.95748,12
6.57939,16
6.3426409,17
6.9240799,20
6.512002,12
6.0922232,13
5.9006872,12
5.9524941,12
6.444345,14
6.0733552,17
6.52493,12
6.2888951,12
6.512002,17
5.9524941,12
5.97718,18
5.7601752,12
6.2545319,12
6.0435228,17
6.340054,12
5.9895101,6
5.0960011,14
7.3540421,16
4.749104,19
6.2888951,12
5.8745532,12
5.5959258,7
6.2132611,12
5.6970291,15
5.9012141,12
5.4418349,13
6.3578758,14
5.5959258,11
6.0372052,12
5.0365782,8
6.0790968,12
9.2190523,16
5.6648951,16
6.1094699,17
6.1755872,12
5.790019,12
5.9424462,8
5.9012141,12
6.2948432,12
6.3906598,12
6.2147999,12
6.0922232,12
6.0808568,12
5.9719119,13
7.4030609,12
3.7008269,12
6.1553888,12
5.234612,7
5.9524941,12
6.0238161,12
5.1542921,9
5.8326149,10
5.9524941,9
6.047781,12
5.7733312,9
6.2653399,12
5.9116821,12
6.0626669,16
6.210948,12
6.2888951,12
6.3030772,17
5.498507,8
